main_artist,artist_names,art_dict
Marshmello,,{'Marshmello': ['']}
Marshmello,Halsey,{'Marshmello': ['Halsey']}
Marshmello,Juice WRLD,{'Marshmello': ['Juice WRLD']}
Marshmello,Manuel Turizo,{'Marshmello': ['Manuel Turizo']}
Marshmello,Anne-Marie,"{'Marshmello': ['Marie', 'Anne']}"
Marshmello,Bastille,{'Marshmello': ['Bastille']}
Marshmello,CHVRCHES,{'Marshmello': ['CHVRCHES']}
Marshmello,Jonas Brothers,{'Marshmello': ['Jonas Brothers']}
Marshmello,Tyga - Chris Brown,"{'Marshmello': [' Chris Brown', 'Tyga ']}"
Marshmello,Khalid,{'Marshmello': ['Khalid']}
Marshmello,Demi Lovato,{'Marshmello': ['Demi Lovato']}
Marshmello,Kane Brown,{'Marshmello': ['Kane Brown']}
Marshmello,Roddy Ricch,{'Marshmello': ['Roddy Ricch']}
Marshmello,Lil Peep,{'Marshmello': ['Lil Peep']}
Marshmello,blackbear - YUNGBLUD,"{'Marshmello': [' YUNGBLUD', 'blackbear ']}"
Marshmello,James Arthur - Juicy J,"{'Marshmello': [' Juicy J', 'James Arthur ']}"
Martin Garrix,Justin Mylo - Dewain Whitmore,"{'Martin Garrix': ['Justin Mylo ', ' Dewain Whitmore']}"
Martin Garrix,Clinton Kane,{'Martin Garrix': ['Clinton Kane']}
Martin Garrix,Bonn,{'Martin Garrix': ['Bonn']}
Martin Garrix,Bebe Rexha,{'Martin Garrix': ['Bebe Rexha']}
Martin Garrix,Sasha Alex Sloan - G-Eazy,"{'Martin Garrix': ['Sasha Alex Sloan ', ' G', 'Eazy']}"
Martin Garrix,Khalid,{'Martin Garrix': ['Khalid']}
Martin Garrix,Tove Lo,{'Martin Garrix': ['Tove Lo']}
Martin Garrix,Dua Lipa,{'Martin Garrix': ['Dua Lipa']}
Martin Garrix,David Guetta - Romy Dya - Jamie Scott,"{'Martin Garrix': [' Jamie Scott', ' Romy Dya ', 'David Guetta ']}"
Martin Garrix,Macklemore - Fall Out Boy,"{'Martin Garrix': ['Macklemore ', ' Fall Out Boy']}"
Martin Garrix,Troye Sivan,{'Martin Garrix': ['Troye Sivan']}
Martin Garrix,Dean Lewis,{'Martin Garrix': ['Dean Lewis']}
Martin Garrix,The Edge - Bono,"{'Martin Garrix': [' Bono', 'The Edge ']}"
Martin Jensen,,{'Martin Jensen': ['']}
Marvin Gaye,Tammi Terrell,{'Marvin Gaye': ['Tammi Terrell']}
Masked Wolf,,{'Masked Wolf': ['']}
Mason Ramsey,,{'Mason Ramsey': ['']}
Master KG,Nomcebo Zikode,{'Master KG': ['Nomcebo Zikode']}
Matheus & Kauan,Anitta,{'Matheus & Kauan': ['Anitta']}
Matheus Fernandes,Dilsinho,{'Matheus Fernandes': ['Dilsinho']}
Matheus Fernandes,Xand Avio,{'Matheus Fernandes': ['Xand Avio']}
Matt Maltese,,{'Matt Maltese': ['']}
Matt Terry,,{'Matt Terry': ['']}
Matthew Wilder,,{'Matthew Wilder': ['']}
Matu,Rich The Kid,{'Matu': ['Rich The Kid']}
Matu,,{'Matu': ['']}
Matu,WIU - Teto,"{'Matu': ['WIU ', ' Teto']}"
Mau y Ricky,Manuel Turizo - Camilo,"{'Mau y Ricky': ['Manuel Turizo ', ' Camilo']}"
Mau y Ricky,Camilo,{'Mau y Ricky': ['Camilo']}
Mau y Ricky,Lunay - Camilo,"{'Mau y Ricky': ['Lunay ', ' Camilo']}"
Mc Anjim,DJ PH DA SERRA - Dj Lv Mdp,"{'Mc Anjim': ['DJ PH DA SERRA ', ' Dj Lv Mdp']}"
Mc Davi,Mc Pedrinho - Mc Don Juan - DJ 900,"{'Mc Davi': ['Mc Pedrinho ', ' Mc Don Juan ', ' DJ 900']}"
Mc Livinho,DJ Matt D,{'Mc Livinho': ['DJ Matt D']}
Mc Paiva ZS,MC Ryan SP - Kotim,"{'Mc Paiva ZS': [' Kotim', 'MC Ryan SP ']}"
Mc Pedrinho,DJ 900,{'Mc Pedrinho': ['DJ 900']}
Mc Poze do Rodo,Neo Beats - Mainstreet,"{'Mc Poze do Rodo': [' Mainstreet', 'Neo Beats ']}"
Meek Mill,Drake,{'Meek Mill': ['Drake']}
Meek Mill,Cardi B,{'Meek Mill': ['Cardi B']}
Meek Mill,Lil Durk - Lil Baby,"{'Meek Mill': [' Lil Baby', 'Lil Durk ']}"
Meek Mill,Fabolous - Anuel AA,"{'Meek Mill': ['Fabolous ', ' Anuel AA']}"
Meek Mill,Rick Ross - JAY-Z,"{'Meek Mill': ['Rick Ross ', ' JAY', 'Z']}"
Megan Thee Stallion,,{'Megan Thee Stallion': ['']}
Megan Thee Stallion,DaBaby,{'Megan Thee Stallion': ['DaBaby']}
Megan Thee Stallion,Normani,{'Megan Thee Stallion': ['Normani']}
Megan Thee Stallion,Ty Dolla $ign - Nicki Minaj,"{'Megan Thee Stallion': [' Nicki Minaj', 'Ty Dolla $ign ']}"
Megan Thee Stallion,Yuki Chiba,{'Megan Thee Stallion': ['Yuki Chiba']}
Megan Thee Stallion,RM,{'Megan Thee Stallion': ['RM']}
Megan Thee Stallion,Beyonc,{'Megan Thee Stallion': ['Beyonc']}
Megan Thee Stallion,Dua Lipa,{'Megan Thee Stallion': ['Dua Lipa']}
Meghan Trainor,,{'Meghan Trainor': ['']}
Melanie Martinez,,{'Melanie Martinez': ['']}
Mert Demir,Mabel Matiz,{'Mert Demir': ['Mabel Matiz']}
Mesita,Nicki Nicole - Tiago PZK - Emilia,"{'Mesita': [' Tiago PZK ', ' Emilia', 'Nicki Nicole ']}"
Metallica,,{'Metallica': ['']}
Metro Boomin,21 Savage,{'Metro Boomin': ['21 Savage']}
Metro Boomin,Gunna,{'Metro Boomin': ['Gunna']}
Metro Boomin,Lil Uzi Vert - Future,"{'Metro Boomin': [' Future', 'Lil Uzi Vert ']}"
Metro Boomin,Roisee - A$AP Rocky,"{'Metro Boomin': [' A$AP Rocky', 'Roisee ']}"
Metro Boomin,Swae Lee - Offset - Lil Wayne,"{'Metro Boomin': ['Swae Lee ', ' Offset ', ' Lil Wayne']}"
Metro Boomin,Don Toliver,{'Metro Boomin': ['Don Toliver']}
Metro Boomin,Swae Lee - Wizkid,"{'Metro Boomin': ['Swae Lee ', ' Wizkid']}"
Metro Boomin,Swae Lee - NAV - A Boogie Wit da Hoodie,"{'Metro Boomin': [' A Boogie Wit da Hoodie', 'Swae Lee ', ' NAV ']}"
Metro Boomin,The Weeknd - 21 Savage,"{'Metro Boomin': ['The Weeknd ', ' 21 Savage']}"
Metro Boomin,Swae Lee - Travis Scott,"{'Metro Boomin': ['Swae Lee ', ' Travis Scott']}"
Metro Boomin,A$AP Rocky - Takeoff,"{'Metro Boomin': ['A$AP Rocky ', ' Takeoff']}"
Metro Boomin,James Blake,{'Metro Boomin': ['James Blake']}
Metro Boomin,Don Toliver - Future,"{'Metro Boomin': ['Don Toliver ', ' Future']}"
Metro Boomin,Don Toliver - Toian - Wizkid - BEAM,"{'Metro Boomin': ['Don Toliver ', ' Wizkid ', ' BEAM', ' Toian ']}"
Metro Boomin,Travis Scott - Future,"{'Metro Boomin': [' Future', 'Travis Scott ']}"
Metro Boomin,Young Thug,{'Metro Boomin': ['Young Thug']}
Metro Boomin,Travis Scott - 21 Savage,"{'Metro Boomin': ['Travis Scott ', ' 21 Savage']}"
Metro Boomin,Offset - Drake,"{'Metro Boomin': [' Drake', 'Offset ']}"
Metro Boomin,Kodak Black - Travis Scott - 21 Savage,"{'Metro Boomin': ['Kodak Black ', ' 21 Savage', ' Travis Scott ']}"
Metro Boomin,John Legend,{'Metro Boomin': ['John Legend']}
Metro Boomin,Travis Scott,{'Metro Boomin': ['Travis Scott']}
Metro Boomin,Coi Leray,{'Metro Boomin': ['Coi Leray']}
Metro Boomin,Future - Chris Brown,"{'Metro Boomin': ['Future ', ' Chris Brown']}"
Metro Boomin,Travis Scott - Young Thug,"{'Metro Boomin': ['Travis Scott ', ' Young Thug']}"
Metro Boomin,Young Nudy - 21 Savage,"{'Metro Boomin': [' 21 Savage', 'Young Nudy ']}"
Metro Boomin,Mustafa - 21 Savage,"{'Metro Boomin': ['Mustafa ', ' 21 Savage']}"
MiC LOWRY,,{'MiC LOWRY': ['']}
Michael Bubl,,{'Michael Bubl': ['']}
Michael Bubl,The Puppini Sisters,{'Michael Bubl': ['The Puppini Sisters']}
Michael Bubl,Shania Twain,{'Michael Bubl': ['Shania Twain']}
Michael Jackson,,{'Michael Jackson': ['']}
Michael Marcagi,,{'Michael Marcagi': ['']}
Michelle Williams,,{'Michelle Williams': ['']}
Migos,,{'Migos': ['']}
Migos,21 Savage,{'Migos': ['21 Savage']}
Migos,Lil Uzi Vert,{'Migos': ['Lil Uzi Vert']}
Migos,Gucci Mane,{'Migos': ['Gucci Mane']}
Migos,DJ Khaled,{'Migos': ['DJ Khaled']}
Migos,Travis Scott - Young Thug,"{'Migos': ['Travis Scott ', ' Young Thug']}"
Migos,Drake,{'Migos': ['Drake']}
Migos,Travis Scott,{'Migos': ['Travis Scott']}
Migos,Polo G,{'Migos': ['Polo G']}
Migos,Cardi B - Nicki Minaj,"{'Migos': [' Nicki Minaj', 'Cardi B ']}"
Migos,Post Malone,{'Migos': ['Post Malone']}
Migos,Ty Dolla $ign - Travis Scott - Big Sean,"{'Migos': [' Big Sean', ' Travis Scott ', 'Ty Dolla $ign ']}"
Migrantes,Alico,{'Migrantes': ['Alico']}
Miguel,Travis Scott,{'Miguel': ['Travis Scott']}
Miguel,,{'Miguel': ['']}
Miguel Bueno,Juan Duque,{'Miguel Bueno': ['Juan Duque']}
Mike Perry,shy martin,{'Mike Perry': ['shy martin']}
Mike Posner,Seeb,{'Mike Posner': ['Seeb']}
Miksu / Macloud,t-low,"{'Miksu / Macloud': ['low', 't']}"
Miksu / Macloud,Luciano - Summer Cem - Jamule,"{'Miksu / Macloud': [' Jamule', ' Summer Cem ', 'Luciano ']}"
Miley Cyrus,,{'Miley Cyrus': ['']}
Miley Cyrus,Ghostface Killah,{'Miley Cyrus': ['Ghostface Killah']}
Miley Cyrus,Mark Ronson - Sean Ono Lennon,"{'Miley Cyrus': ['Mark Ronson ', ' Sean Ono Lennon']}"
Miley Cyrus,Dua Lipa,{'Miley Cyrus': ['Dua Lipa']}
Miley Cyrus,Brandi Carlile,{'Miley Cyrus': ['Brandi Carlile']}
Milky Chance,,{'Milky Chance': ['']}
Milly,Jay Wheeler - Amenazzy - Nio Garcia - Farruko,"{'Milly': ['Jay Wheeler ', ' Amenazzy ', ' Nio Garcia ', ' Farruko']}"
Milo j,,{'Milo j': ['']}
Mimi Webb,,{'Mimi Webb': ['']}
Mitski,,{'Mitski': ['']}
Mneskin,,{'Mneskin': ['']}
Money Man,Lil Baby,{'Money Man': ['Lil Baby']}
Monsieur Perin,Vicente Garcia,{'Monsieur Perin': ['Vicente Garcia']}
Montell Fish,,{'Montell Fish': ['']}
Montez,,{'Montez': ['']}
Moon Taxi,,{'Moon Taxi': ['']}
Mora,Jhayco,{'Mora': ['Jhayco']}
Mora,Quevedo,{'Mora': ['Quevedo']}
Mora,,{'Mora': ['']}
Mora,Feid,{'Mora': ['Feid']}
Mora,Saiko,{'Mora': ['Saiko']}
Mora,Sech,{'Mora': ['Sech']}
Mora,Bad Bunny - Sech,"{'Mora': [' Sech', 'Bad Bunny ']}"
Morat,Duki,{'Morat': ['Duki']}
Morat,Feid,{'Morat': ['Feid']}
Morgan Wallen,,{'Morgan Wallen': ['']}
Morgan Wallen,ERNEST,{'Morgan Wallen': ['ERNEST']}
Morgan Wallen,Eric Church,{'Morgan Wallen': ['Eric Church']}
Mother Mother,,{'Mother Mother': ['']}
Mozzy,REASON - Sjava,"{'Mozzy': [' Sjava', 'REASON ']}"
Mr.Kitty,,{'Mr.Kitty': ['']}
Mr.Rain,,{'Mr.Rain': ['']}
Mrcia Fellipe,Jerry Smith,{'Mrcia Fellipe': ['Jerry Smith']}
Mumford & Sons,,{'Mumford & Sons': ['']}
Muni Long,,{'Muni Long': ['']}
Mura Masa,A$AP Rocky,{'Mura Masa': ['A$AP Rocky']}
Murda,Ezhel,{'Murda': ['Ezhel']}
Musical Youth,,{'Musical Youth': ['']}
Mustard,NAV - A Boogie Wit da Hoodie - Playboi Carti,"{'Mustard': [' A Boogie Wit da Hoodie ', 'NAV ', ' Playboi Carti']}"
Mustard,Roddy Ricch,{'Mustard': ['Roddy Ricch']}
Mustard,Travis Scott,{'Mustard': ['Travis Scott']}
Mustard,Migos,{'Mustard': ['Migos']}
My Chemical Romance,,{'My Chemical Romance': ['']}
Myke Towers,Bad Bunny,{'Myke Towers': ['Bad Bunny']}
Myke Towers,,{'Myke Towers': ['']}
Myke Towers,Juhn,{'Myke Towers': ['Juhn']}
Myke Towers,benny blanco,{'Myke Towers': ['benny blanco']}
Myke Towers,Farruko,{'Myke Towers': ['Farruko']}
Myke Towers,Sech - Zion - Farruko - Arcngel,"{'Myke Towers': [' Zion ', 'Sech ', ' Farruko ', ' Arcngel']}"
Mykola Dmytrovych Leontovych,John Williams,{'Mykola Dmytrovych Leontovych': ['John Williams']}
Myles Smith,,{'Myles Smith': ['']}
N.E.R.D,Pharrell Williams - Rihanna,"{'N.E.R.D': ['Pharrell Williams ', ' Rihanna']}"
N.E.R.D,Rihanna - Drake,"{'N.E.R.D': ['Rihanna ', ' Drake']}"
NATTAN,O REI DA BATIDINHA - Z Felipe,"{'NATTAN': ['O REI DA BATIDINHA ', ' Z Felipe']}"
NATTI NATASHA,Becky G,{'NATTI NATASHA': ['Becky G']}
NAV,Travis Scott,{'NAV': ['Travis Scott']}
NAV,Lil Baby - Travis Scott,"{'NAV': ['Lil Baby ', ' Travis Scott']}"
NAV,The Weeknd,{'NAV': ['The Weeknd']}
NAV,Meek Mill,{'NAV': ['Meek Mill']}
NAV,Gunna - Travis Scott,"{'NAV': ['Gunna ', ' Travis Scott']}"
NAV,,{'NAV': ['']}
NAV,Lil Uzi Vert,{'NAV': ['Lil Uzi Vert']}
NAYEON,,{'NAYEON': ['']}
NEIKED,Polo G - Mae Muller,"{'NEIKED': ['Polo G ', ' Mae Muller']}"
NEIKED,Dyo,{'NEIKED': ['Dyo']}
NF,,{'NF': ['']}
NF,Hopsin,{'NF': ['Hopsin']}
NIKI,,{'NIKI': ['']}
NLE Choppa,,{'NLE Choppa': ['']}
NLE Choppa,Lil Baby,{'NLE Choppa': ['Lil Baby']}
NLE Choppa,Blueface,{'NLE Choppa': ['Blueface']}
NLE Choppa,Roddy Ricch,{'NLE Choppa': ['Roddy Ricch']}
NOTD,Bea Miller,{'NOTD': ['Bea Miller']}
NOTD,Captain Cuts - Felix Jaehn - Georgia Ku,"{'NOTD': [' Felix Jaehn ', ' Georgia Ku', 'Captain Cuts ']}"
Nacho,,{'Nacho': ['']}
Nacho,Mambo Kingz - DJ Luian - Yandel - Bad Bunny,"{'Nacho': [' DJ Luian ', ' Bad Bunny', ' Yandel ', 'Mambo Kingz ']}"
Nadhif Basalamah,,{'Nadhif Basalamah': ['']}
Naomi Scott,,{'Naomi Scott': ['']}
Nardo Wick,Lil Durk - 21 Savage - G Herbo,"{'Nardo Wick': [' G Herbo', ' 21 Savage ', 'Lil Durk ']}"
Nas,Kanye West,{'Nas': ['Kanye West']}
Nas,070 Shake - Diddy,"{'Nas': ['070 Shake ', ' Diddy']}"
Nat King Cole,,{'Nat King Cole': ['']}
Natalie Taylor,,{'Natalie Taylor': ['']}
Natanael Cano,Gabito Ballesteros - Peso Pluma,"{'Natanael Cano': [' Peso Pluma', 'Gabito Ballesteros ']}"
Natanael Cano,Nueva H,{'Natanael Cano': ['Nueva H']}
Natanael Cano,Oscar Maydon,{'Natanael Cano': ['Oscar Maydon']}
Natanael Cano,,{'Natanael Cano': ['']}
Natanzinho Lima,,{'Natanzinho Lima': ['']}
Natasha Bedingfield,,{'Natasha Bedingfield': ['']}
Nathan Evans,Billen Ted - 220 KID,"{'Nathan Evans': ['Billen Ted ', ' 220 KID']}"
Natti Natasha,Ozuna,{'Natti Natasha': ['Ozuna']}
Naughty Boy,Sam Smith,{'Naughty Boy': ['Sam Smith']}
Nause,Pretty Sister,{'Nause': ['Pretty Sister']}
Ndotz,,{'Ndotz': ['']}
Nea,Felix Jaehn,{'Nea': ['Felix Jaehn']}
Nekfeu,Damso,{'Nekfeu': ['Damso']}
Nelly Furtado,Timbaland,{'Nelly Furtado': ['Timbaland']}
Nemo,,{'Nemo': ['']}
Nessa Barrett,,{'Nessa Barrett': ['']}
Neton Vega,Tito Double P,{'Neton Vega': ['Tito Double P']}
Neton Vega,,{'Neton Vega': ['']}
Neton Vega,Peso Pluma,{'Neton Vega': ['Peso Pluma']}
Netta,,{'Netta': ['']}
Nevada,Mark Morrison - Fetty Wap,"{'Nevada': [' Fetty Wap', 'Mark Morrison ']}"
New West,,{'New West': ['']}
NewJeans,,{'NewJeans': ['']}
Niack,,{'Niack': ['']}
Niall Horan,,{'Niall Horan': ['']}
Nick Jonas,Nicki Minaj,{'Nick Jonas': ['Nicki Minaj']}
Nick Jonas,Anne-Marie - Mike Posner,"{'Nick Jonas': [' Mike Posner', 'Anne', 'Marie ']}"
Nick Jonas,Robin Schulz,{'Nick Jonas': ['Robin Schulz']}
Nicki Minaj,,{'Nicki Minaj': ['']}
Nicki Minaj,Aqua - Ice Spice,"{'Nicki Minaj': ['Aqua ', ' Ice Spice']}"
Nicki Minaj,Ariana Grande,{'Nicki Minaj': ['Ariana Grande']}
Nicki Minaj,Lil Baby,{'Nicki Minaj': ['Lil Baby']}
Nicki Minaj,Lil Uzi Vert,{'Nicki Minaj': ['Lil Uzi Vert']}
Nicki Minaj,Bantu - Anuel AA,"{'Nicki Minaj': [' Anuel AA', 'Bantu ']}"
Nicki Minaj,Labrinth - Eminem,"{'Nicki Minaj': ['Labrinth ', ' Eminem']}"
Nicki Minaj,Drake,{'Nicki Minaj': ['Drake']}
Nicki Minaj,Lil Wayne - Drake,"{'Nicki Minaj': [' Drake', 'Lil Wayne ']}"
Nicki Minaj,Lil Wayne,{'Nicki Minaj': ['Lil Wayne']}
Nicky Jam,Feid,{'Nicky Jam': ['Feid']}
Nicky Jam,Sech,{'Nicky Jam': ['Sech']}
Nicky Jam,,{'Nicky Jam': ['']}
Nicky Jam,Romeo Santos,{'Nicky Jam': ['Romeo Santos']}
Nicky Jam,Era Istrefi - Will Smith,"{'Nicky Jam': [' Will Smith', 'Era Istrefi ']}"
Nicky Jam,Daddy Yankee,{'Nicky Jam': ['Daddy Yankee']}
Nicky Jam,Myke Towers,{'Nicky Jam': ['Myke Towers']}
Nicky Jam,Wisin,{'Nicky Jam': ['Wisin']}
Nicky Jam,Ozuna,{'Nicky Jam': ['Ozuna']}
Nicky Jam,Anuel AA,{'Nicky Jam': ['Anuel AA']}
Nicky Jam,J Balvin,{'Nicky Jam': ['J Balvin']}
Nicky Jam,Ozuna - Maluma - J Balvin,"{'Nicky Jam': [' J Balvin', ' Maluma ', 'Ozuna ']}"
Nicky Youre,dazy,{'Nicky Youre': ['dazy']}
Nilo,FamousKyo - DJ Di Marques - Mc Paiva ZS,"{'Nilo': ['FamousKyo ', ' Mc Paiva ZS', ' DJ Di Marques ']}"
Nimo,,{'Nimo': ['']}
Nimo,Hava,{'Nimo': ['Hava']}
Nina Chuba,,{'Nina Chuba': ['']}
Ninho,,{'Ninho': ['']}
Ninho,Niska,{'Ninho': ['Niska']}
Nio Garcia,Flow La Movie,{'Nio Garcia': ['Flow La Movie']}
Nio Garcia,J Balvin - Bad Bunny,"{'Nio Garcia': [' Bad Bunny', 'J Balvin ']}"
Nio Garcia,Myke Towers - Anuel AA - Brray - Juanka,"{'Nio Garcia': [' Brray ', ' Juanka', ' Anuel AA ', 'Myke Towers ']}"
Nio Garcia,Nicky Jam - Casper Magico - Bad Bunny - Ozuna - Darell,"{'Nio Garcia': [' Casper Magico ', ' Bad Bunny ', ' Ozuna ', 'Nicky Jam ', ' Darell']}"
Nio Garcia,Myke Towers - Flow La Movie - Casper Magico - Wisin & Yandel - Ozuna,"{'Nio Garcia': [' Casper Magico ', ' Wisin & Yandel ', 'Myke Towers ', ' Ozuna', ' Flow La Movie ']}"
Nipsey Hussle,Hit-Boy - Roddy Ricch,"{'Nipsey Hussle': ['Hit', ' Roddy Ricch', 'Boy ']}"
Nirvana,,{'Nirvana': ['']}
Noah Cyrus,XXXTENTACION,{'Noah Cyrus': ['XXXTENTACION']}
Noah Cyrus,,{'Noah Cyrus': ['']}
Noah Cyrus,Labrinth,{'Noah Cyrus': ['Labrinth']}
Noah Kahan,,{'Noah Kahan': ['']}
Noah Kahan,Post Malone,{'Noah Kahan': ['Post Malone']}
Noah Kahan,Hozier,{'Noah Kahan': ['Hozier']}
Noriel,Almighty - Myke Towers - Rauw Alejandro,"{'Noriel': [' Rauw Alejandro', ' Myke Towers ', 'Almighty ']}"
Norm Ender,,{'Norm Ender': ['']}
Normani,Calvin Harris - Wizkid,"{'Normani': ['Calvin Harris ', ' Wizkid']}"
Normani,,{'Normani': ['']}
Normani,Cardi B,{'Normani': ['Cardi B']}
Nuzio Medeiros,Kadu Martins - Henry Freitas,"{'Nuzio Medeiros': ['Kadu Martins ', ' Henry Freitas']}"
Oasis,,{'Oasis': ['']}
Octavian,Skepta,{'Octavian': ['Skepta']}
Odetari,,{'Odetari': ['']}
Ofenbach,,{'Ofenbach': ['']}
Ofenbach,Quarterhead - Norma Jean Martine,"{'Ofenbach': [' Norma Jean Martine', 'Quarterhead ']}"
Ofenbach,Norma Jean Martine,{'Ofenbach': ['Norma Jean Martine']}
Ofenbach,Lagique,{'Ofenbach': ['Lagique']}
Offset,Cardi B,{'Offset': ['Cardi B']}
Offset,JID,{'Offset': ['JID']}
Offset,J. Cole,{'Offset': ['J. Cole']}
Offset,Travis Scott - 21 Savage,"{'Offset': ['Travis Scott ', ' 21 Savage']}"
Offset,,{'Offset': ['']}
Offset,Metro Boomin,{'Offset': ['Metro Boomin']}
Offset,Travis Scott,{'Offset': ['Travis Scott']}
Oimara,,{'Oimara': ['']}
Oliver Anthony Music,,{'Oliver Anthony Music': ['']}
Oliver Tree,,{'Oliver Tree': ['']}
Oliver Tree,Robin Schulz,{'Oliver Tree': ['Robin Schulz']}
Olivia Holt,,{'Olivia Holt': ['']}
Olivia Rodrigo,,{'Olivia Rodrigo': ['']}
Olivia Rodrigo,Disney,{'Olivia Rodrigo': ['Disney']}
Olly,JVLI,{'Olly': ['JVLI']}
Olly,Juli,{'Olly': ['Juli']}
Omah Lay,Justin Bieber,{'Omah Lay': ['Justin Bieber']}
Omar Apollo,,{'Omar Apollo': ['']}
Omar Courtz,De La Rose,{'Omar Courtz': ['De La Rose']}
Omar Montes,Bad Gyal,{'Omar Montes': ['Bad Gyal']}
One Direction,,{'One Direction': ['']}
OneRepublic,,{'OneRepublic': ['']}
OneRepublic,Seeb,{'OneRepublic': ['Seeb']}
OneRepublic,Logic,{'OneRepublic': ['Logic']}
Oruam,Mc Rodrigo do CN - mc pl alves - MC Tuto - Dj Lc da Roa - MC K9 - Z Felipe,"{'Oruam': [' mc pl alves ', 'Mc Rodrigo do CN ', ' MC K9 ', ' MC Tuto ', ' Z Felipe', ' Dj Lc da Roa ']}"
Os Bares Da Pisadinha,Xand Avio,{'Os Bares Da Pisadinha': ['Xand Avio']}
Os Bares Da Pisadinha,Jorge,{'Os Bares Da Pisadinha': ['Jorge']}
Os Bares Da Pisadinha,,{'Os Bares Da Pisadinha': ['']}
Oscar Maydon,Neton Vega,{'Oscar Maydon': ['Neton Vega']}
Oscar Maydon,Gabito Ballesteros - Chino Pacas,"{'Oscar Maydon': [' Chino Pacas', 'Gabito Ballesteros ']}"
Oscar Maydon,Junior H,{'Oscar Maydon': ['Junior H']}
Oscar Maydon,Fuerza Regida,{'Oscar Maydon': ['Fuerza Regida']}
Oscar Ortiz,Edgardo Nuez,{'Oscar Ortiz': ['Edgardo Nuez']}
Outkast,,{'Outkast': ['']}
Oxlade,,{'Oxlade': ['']}
Ozuna,,{'Ozuna': ['']}
Ozuna,Arthur Hanlon,{'Ozuna': ['Arthur Hanlon']}
Ozuna,Daddy Yankee - J Balvin - Farruko - Anuel AA,"{'Ozuna': [' J Balvin ', 'Daddy Yankee ', ' Anuel AA', ' Farruko ']}"
Ozuna,Anuel AA,{'Ozuna': ['Anuel AA']}
Ozuna,Myke Towers - KAROL G,"{'Ozuna': ['Myke Towers ', ' KAROL G']}"
Ozuna,Doja Cat - Sia,"{'Ozuna': [' Sia', 'Doja Cat ']}"
Ozuna,Camilo,{'Ozuna': ['Camilo']}
Ozuna,Romeo Santos,{'Ozuna': ['Romeo Santos']}
Ozuna,Feid,{'Ozuna': ['Feid']}
Ozuna,Cardi B,{'Ozuna': ['Cardi B']}
Ozuna,J Balvin,{'Ozuna': ['J Balvin']}
Ozuna,Wisin - Mambo Kingz - DJ Luian - Bad Bunny - Almighty,"{'Ozuna': [' Almighty', ' Bad Bunny ', 'Wisin ', ' Mambo Kingz ', ' DJ Luian ']}"
Ozuna,J Balvin - Chencho Corleone,"{'Ozuna': [' Chencho Corleone', 'J Balvin ']}"
Ozuna,Manuel Turizo,{'Ozuna': ['Manuel Turizo']}
P!nk,,{'P!nk': ['']}
P!nk,Willow Sage Hart,{'P!nk': ['Willow Sage Hart']}
P!nk,Khalid,{'P!nk': ['Khalid']}
P!nk,Nate Ruess,{'P!nk': ['Nate Ruess']}
P!nk,Eminem,{'P!nk': ['Eminem']}
PARTYNEXTDOOR,Rihanna,{'PARTYNEXTDOOR': ['Rihanna']}
PARTYNEXTDOOR,Drake,{'PARTYNEXTDOOR': ['Drake']}
PARTYNEXTDOOR,,{'PARTYNEXTDOOR': ['']}
PARTYNEXTDOOR,Drake - Yebba,"{'PARTYNEXTDOOR': ['Drake ', ' Yebba']}"
PEDRO SAMPAIO,Mc Pedrinho,{'PEDRO SAMPAIO': ['Mc Pedrinho']}
PEDRO SAMPAIO,,{'PEDRO SAMPAIO': ['']}
PEDRO SAMPAIO,Felipe Original - JS o Mo de Ouro,"{'PEDRO SAMPAIO': [' JS o Mo de Ouro', 'Felipe Original ']}"
PNL,,{'PNL': ['']}
PSY,SUGA,{'PSY': ['SUGA']}
PUBLIC,,{'PUBLIC': ['']}
Pablito Pesadilla,Fran C - Nickoog Clk - Polim Westcoast,"{'Pablito Pesadilla': [' Polim Westcoast', ' Nickoog Clk ', 'Fran C ']}"
Pablo Pesadilla,Fran C - Nickoog Clk - Polim Westcoast,"{'Pablo Pesadilla': [' Polim Westcoast', ' Nickoog Clk ', 'Fran C ']}"
Paloma Faith,,{'Paloma Faith': ['']}
Paloma Mami,,{'Paloma Mami': ['']}
Pamungkas,,{'Pamungkas': ['']}
Panic! At The Disco,,{'Panic! At The Disco': ['']}
Paramore,,{'Paramore': ['']}
Parangol,Leo Santana,{'Parangol': ['Leo Santana']}
Pashanim,,{'Pashanim': ['']}
Passenger,,{'Passenger': ['']}
Paul McCartney,,{'Paul McCartney': ['']}
Paul Rosenberg,,{'Paul Rosenberg': ['']}
Paul Russell,,{'Paul Russell': ['']}
Paulo Londra,Feid,{'Paulo Londra': ['Feid']}
Paulo Londra,,{'Paulo Londra': ['']}
Paulo Londra,Lenny Tavrez,{'Paulo Londra': ['Lenny Tavrez']}
Paulo Londra,Duki,{'Paulo Londra': ['Duki']}
Paulo Londra,De La Ghetto - Justin Quiles,"{'Paulo Londra': ['De La Ghetto ', ' Justin Quiles']}"
Paulo Pires,Mc Danny - Marcynho Sensao,"{'Paulo Pires': [' Marcynho Sensao', 'Mc Danny ']}"
Peach Tree Rascals,,{'Peach Tree Rascals': ['']}
Pedro Cap,Farruko,{'Pedro Cap': ['Farruko']}
